time_index,hash,area,percent,area_type
2023-05-24 21:51:33 UTC,#a52714,65250.41440753723,10.808,occupied_after_24_02_2022
2023-05-24 21:51:33 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-05-26 15:07:50 UTC,#bcaaa4,933.443878616258,0.155,unspecified
2023-05-26 15:07:50 UTC,#0f9d58,43000.04150234517,7.123,liberated
2023-05-26 15:07:50 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-05-26 15:07:50 UTC,#a52714,65250.99676881777,10.809,occupied_after_24_02_2022
2023-05-26 15:07:50 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-05-27 16:37:01 UTC,#bcaaa4,933.723863958015,0.155,unspecified
2023-05-27 16:37:01 UTC,#0f9d58,42998.52201614484,7.122,liberated
2023-05-27 16:37:01 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-05-27 16:37:01 UTC,#a52714,65252.23560828936,10.809,occupied_after_24_02_2022
2023-05-27 16:37:01 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-05-28 16:20:53 UTC,#bcaaa4,933.481120504992,0.155,unspecified
2023-05-28 16:20:53 UTC,#0f9d58,42998.52201614484,7.122,liberated
2023-05-28 16:20:53 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-05-28 16:20:53 UTC,#a52714,65252.47852079442,10.809,occupied_after_24_02_2022
2023-05-28 16:20:53 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-05-29 15:26:32 UTC,#bcaaa4,933.2842507944264,0.155,unspecified
2023-05-29 15:26:32 UTC,#0f9d58,42998.94361300149,7.123,liberated
2023-05-29 15:26:32 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-05-29 15:26:32 UTC,#a52714,65251.77378697868,10.809,occupied_after_24_02_2022
2023-05-29 15:26:32 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-05-30 12:31:16 UTC,#bcaaa4,933.3930304702928,0.155,unspecified
2023-05-30 12:31:16 UTC,#0f9d58,42998.94361300148,7.123,liberated
2023-05-30 12:31:16 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-05-30 12:31:16 UTC,#a52714,65252.22775302514,10.809,occupied_after_24_02_2022
2023-05-30 12:31:16 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-05-31 23:24:15 UTC,#bcaaa4,933.6543468710488,0.155,unspecified
2023-05-31 23:24:15 UTC,#0f9d58,43001.74271208287,7.123,liberated
2023-05-31 23:24:15 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-05-31 23:24:15 UTC,#a52714,65250.30326931972,10.808,occupied_after_24_02_2022
2023-05-31 23:24:15 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-06-02 23:32:09 UTC,#bcaaa4,931.1346969203332,0.154,unspecified
2023-06-02 23:32:09 UTC,#0f9d58,43003.75287901314,7.123,liberated
2023-06-02 23:32:09 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-02 23:32:09 UTC,#a52714,65249.53613717692,10.808,occupied_after_24_02_2022
2023-06-02 23:32:09 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-06-03 23:25:21 UTC,#bcaaa4,929.8021900736172,0.154,unspecified
2023-06-03 23:25:21 UTC,#0f9d58,43006.11142868532,7.124,liberated
2023-06-03 23:25:21 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-03 23:25:21 UTC,#a52714,65249.43970349509,10.808,occupied_after_24_02_2022
2023-06-03 23:25:21 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-06-04 22:54:25 UTC,#bcaaa4,939.5729759694972,0.156,unspecified
2023-06-04 22:54:25 UTC,#0f9d58,43006.048789378445,7.124,liberated
2023-06-04 22:54:25 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-04 22:54:25 UTC,#a52714,65251.051366546024,10.809,occupied_after_24_02_2022
2023-06-04 22:54:25 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-06-06 06:43:47 UTC,#bcaaa4,940.2884968976472,0.156,unspecified
2023-06-06 06:43:47 UTC,#0f9d58,43007.367206435054,7.124,liberated
2023-06-06 06:43:47 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-06 06:43:47 UTC,#a52714,65248.883242819385,10.808,occupied_after_24_02_2022
2023-06-06 06:43:47 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-06-06 23:03:58 UTC,#bcaaa4,943.8650777685672,0.156,unspecified
2023-06-06 23:03:58 UTC,#0f9d58,43007.367206435054,7.124,liberated
2023-06-06 23:03:58 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-06 23:03:58 UTC,#a52714,65245.101789339584,10.808,occupied_after_24_02_2022
2023-06-06 23:03:58 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-06-07 15:49:30 UTC,#bcaaa4,941.3521040895022,0.156,unspecified
2023-06-07 15:49:30 UTC,#0f9d58,43011.50810799324,7.125,liberated
2023-06-07 15:49:30 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-07 15:49:30 UTC,#a52714,65243.46719249713,10.807,occupied_after_24_02_2022
2023-06-07 15:49:30 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-06-08 22:12:33 UTC,#bcaaa4,872.9690767319265,0.145,unspecified
2023-06-08 22:12:33 UTC,#0f9d58,42966.0191912976,7.117,liberated
2023-06-08 22:12:33 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-08 22:12:33 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-06-08 22:12:33 UTC,#a52714,65116.5541069603,10.786,occupied_after_24_02_2022
2023-06-10 11:53:44 UTC,#bcaaa4,919.1418344292036,0.152,unspecified
2023-06-10 11:53:44 UTC,#0f9d58,42966.0191912976,7.117,liberated
2023-06-10 11:53:44 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-10 11:53:44 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-06-10 11:53:44 UTC,#a52714,65070.73203453964,10.779,occupied_after_24_02_2022
2023-06-11 09:28:58 UTC,#bcaaa4,911.5156819994066,0.151,unspecified
2023-06-11 09:28:58 UTC,#0f9d58,42973.84406342488,7.118,liberated
2023-06-11 09:28:58 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-11 09:28:58 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-06-11 09:28:58 UTC,#a52714,65070.720222129814,10.779,occupied_after_24_02_2022
2023-06-11 16:40:41 UTC,#bcaaa4,907.5336513696524,0.15,unspecified
2023-06-11 16:40:41 UTC,#0f9d58,42977.82967950478,7.119,liberated
2023-06-11 16:40:41 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-11 16:40:41 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-06-11 16:40:41 UTC,#a52714,65070.720222129814,10.779,occupied_after_24_02_2022
2023-06-11 18:50:53 UTC,#bcaaa4,916.0961004345296,0.152,unspecified
2023-06-11 18:50:53 UTC,#0f9d58,42977.82967950478,7.119,liberated
2023-06-11 18:50:53 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-11 18:50:53 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-06-11 18:50:53 UTC,#a52714,65062.17336146076,10.777,occupied_after_24_02_2022
2023-06-12 05:38:21 UTC,#bcaaa4,911.5249521811356,0.151,unspecified
2023-06-12 05:38:21 UTC,#0f9d58,42982.400827758174,7.12,liberated
2023-06-12 05:38:21 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-12 05:38:21 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-06-12 05:38:21 UTC,#a52714,65062.17336146076,10.777,occupied_after_24_02_2022
2023-06-12 09:29:47 UTC,#bcaaa4,915.7872603095944,0.152,unspecified
2023-06-12 09:29:47 UTC,#0f9d58,42966.37270607253,7.117,liberated
2023-06-12 09:29:47 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-12 09:29:47 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-06-12 09:29:47 UTC,#a52714,65051.59522756535,10.775,occupied_after_24_02_2022
2023-06-12 22:10:46 UTC,#bcaaa4,921.5457625788472,0.153,unspecified
2023-06-12 22:10:46 UTC,#0f9d58,42973.52859301826,7.118,liberated
2023-06-12 22:10:46 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-12 22:10:46 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-06-12 22:10:46 UTC,#a52714,65038.69932333567,10.773,occupied_after_24_02_2022
2023-06-13 06:52:56 UTC,#bcaaa4,922.19464111698,0.153,unspecified
2023-06-13 06:52:56 UTC,#0f9d58,42978.098873338255,7.119,liberated
2023-06-13 06:52:56 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-13 06:52:56 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-06-13 06:52:56 UTC,#a52714,65033.480164477754,10.772,occupied_after_24_02_2022
2023-06-13 21:38:19 UTC,#bcaaa4,925.7607692825096,0.153,unspecified
2023-06-13 21:38:19 UTC,#0f9d58,42973.06315737616,7.118,liberated
2023-06-13 21:38:19 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-13 21:38:19 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-06-13 21:38:19 UTC,#a52714,65036.64897527658,10.773,occupied_after_24_02_2022
2023-06-15 01:19:00 UTC,#bcaaa4,922.1158418086264,0.153,unspecified
2023-06-15 01:19:00 UTC,#0f9d58,42981.459486390915,7.12,liberated
2023-06-15 01:19:00 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-15 01:19:00 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-06-15 01:19:00 UTC,#a52714,65033.5547268556,10.772,occupied_after_24_02_2022
2023-06-16 11:52:10 UTC,#bcaaa4,921.9295570218408,0.153,unspecified
2023-06-16 11:52:10 UTC,#0f9d58,42981.459486390915,7.12,liberated
2023-06-16 11:52:10 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-16 11:52:10 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-06-16 11:52:10 UTC,#a52714,65033.74117280546,10.773,occupied_after_24_02_2022
2023-06-16 22:44:05 UTC,#bcaaa4,905.623385304093,0.15,unspecified
2023-06-16 22:44:05 UTC,#0f9d58,43006.22163988908,7.124,liberated
2023-06-16 22:44:05 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-16 22:44:05 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-06-16 22:44:05 UTC,#a52714,65025.60482853209,10.771,occupied_after_24_02_2022
2023-06-18 09:01:17 UTC,#bcaaa4,908.0988669789,0.15,unspecified
2023-06-18 09:01:17 UTC,#0f9d58,43010.10769347647,7.124,liberated
2023-06-18 09:01:17 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-18 09:01:17 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-06-18 09:01:17 UTC,#a52714,65016.82393684466,10.77,occupied_after_24_02_2022
2023-06-18 23:12:21 UTC,#bcaaa4,908.2104334247184,0.15,unspecified
2023-06-18 23:12:21 UTC,#0f9d58,43018.15248418625,7.126,liberated
2023-06-18 23:12:21 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-18 23:12:21 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-06-18 23:12:21 UTC,#a52714,65010.83337079558,10.769,occupied_after_24_02_2022
2023-06-19 10:08:41 UTC,#bcaaa4,906.4601065733208,0.15,unspecified
2023-06-19 10:08:41 UTC,#0f9d58,43020.19832847619,7.126,liberated
2023-06-19 10:08:41 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-19 10:08:41 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-06-19 10:08:41 UTC,#a52714,65008.77983930495,10.768,occupied_after_24_02_2022
2023-06-20 17:46:18 UTC,#bcaaa4,909.7612502150596,0.151,unspecified
2023-06-20 17:46:18 UTC,#0f9d58,43025.413621252046,7.127,liberated
2023-06-20 17:46:18 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-20 17:46:18 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-06-20 17:46:18 UTC,#a52714,65001.31023838487,10.767,occupied_after_24_02_2022
2023-06-21 17:00:06 UTC,#bcaaa4,908.9614480925236,0.151,unspecified
2023-06-21 17:00:06 UTC,#0f9d58,43024.76304635939,7.127,liberated
2023-06-21 17:00:06 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-21 17:00:06 UTC,#880e4f,43969.805831728925,7.283,occupied_to_24_02_2022
2023-06-21 17:00:06 UTC,#a52714,65002.76061540003,10.767,occupied_after_24_02_2022
2023-06-22 17:12:44 UTC,#bcaaa4,902.5281772313252,0.149,unspecified
2023-06-22 17:12:44 UTC,#0f9d58,43026.401822093016,7.127,liberated
2023-06-22 17:12:44 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-22 17:12:44 UTC,#880e4f,43969.80704714797,7.283,occupied_to_24_02_2022
2023-06-22 17:12:44 UTC,#a52714,64997.94381058031,10.767,occupied_after_24_02_2022
2023-06-23 16:53:10 UTC,#bcaaa4,907.9357916213606,0.15,unspecified
2023-06-23 16:53:10 UTC,#0f9d58,43026.07109186144,7.127,liberated
2023-06-23 16:53:10 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-23 16:53:10 UTC,#880e4f,43969.80704714797,7.283,occupied_to_24_02_2022
2023-06-23 16:53:10 UTC,#a52714,64992.86711254946,10.766,occupied_after_24_02_2022
2023-06-24 07:20:02 UTC,#bcaaa4,901.2300681765062,0.149,unspecified
2023-06-24 07:20:02 UTC,#0f9d58,43040.509818770435,7.129,liberated
2023-06-24 07:20:02 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-24 07:20:02 UTC,#ce93d8,334.39002622758414,0.055,other_territories
2023-06-24 07:20:02 UTC,#880e4f,43969.80704714797,7.283,occupied_to_24_02_2022
2023-06-24 07:20:02 UTC,#a52714,64985.49123748838,10.765,occupied_after_24_02_2022
2023-06-24 13:54:36 UTC,#bcaaa4,901.2300681765062,0.149,unspecified
2023-06-24 13:54:36 UTC,#0f9d58,43040.509818770435,7.129,liberated
2023-06-24 13:54:36 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-24 13:54:36 UTC,#ce93d8,4848.79604538336,0.803,other_territories
2023-06-24 13:54:36 UTC,#880e4f,43969.80704714797,7.283,occupied_to_24_02_2022
2023-06-24 13:54:36 UTC,#a52714,64985.49123748838,10.765,occupied_after_24_02_2022
2023-06-25 08:33:44 UTC,#bcaaa4,901.1368797054254,0.149,unspecified
2023-06-25 08:33:44 UTC,#0f9d58,43045.7496256669,7.13,liberated
2023-06-25 08:33:44 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-25 08:33:44 UTC,#880e4f,43969.80704714797,7.283,occupied_to_24_02_2022
2023-06-25 08:33:44 UTC,#a52714,64980.333364583144,10.764,occupied_after_24_02_2022
2023-06-26 11:38:57 UTC,#bcaaa4,908.9814332185728,0.151,unspecified
2023-06-26 11:38:57 UTC,#0f9d58,43068.64723626221,7.134,liberated
2023-06-26 11:38:57 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-26 11:38:57 UTC,#880e4f,43969.80704714797,7.283,occupied_to_24_02_2022
2023-06-26 11:38:57 UTC,#a52714,64949.607120891655,10.759,occupied_after_24_02_2022
2023-06-27 14:58:54 UTC,#bcaaa4,909.1991566066484,0.151,unspecified
2023-06-27 14:58:54 UTC,#0f9d58,43068.89523096854,7.134,liberated
2023-06-27 14:58:54 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-27 14:58:54 UTC,#880e4f,43969.80704714797,7.283,occupied_to_24_02_2022
2023-06-27 14:58:54 UTC,#a52714,64949.0693663337,10.759,occupied_after_24_02_2022
2023-06-28 18:07:11 UTC,#bcaaa4,907.3046630623542,0.15,unspecified
2023-06-28 18:07:11 UTC,#0f9d58,43110.59255045973,7.141,liberated
2023-06-28 18:07:11 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-28 18:07:11 UTC,#880e4f,43969.80704714797,7.283,occupied_to_24_02_2022
2023-06-28 18:07:11 UTC,#a52714,64949.35439470676,10.759,occupied_after_24_02_2022
2023-06-29 22:26:05 UTC,#bcaaa4,911.0411099462104,0.151,unspecified
2023-06-29 22:26:05 UTC,#0f9d58,43115.31217762469,7.142,liberated
2023-06-29 22:26:05 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-06-29 22:26:05 UTC,#880e4f,43969.80704714797,7.283,occupied_to_24_02_2022
2023-06-29 22:26:05 UTC,#a52714,64938.38377410431,10.757,occupied_after_24_02_2022
2023-07-01 13:05:30 UTC,#bcaaa4,908.7717910397256,0.151,unspecified
2023-07-01 13:05:30 UTC,#0f9d58,43117.90591939914,7.142,liberated
2023-07-01 13:05:30 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-07-01 13:05:30 UTC,#880e4f,43969.80704714797,7.283,occupied_to_24_02_2022
2023-07-01 13:05:30 UTC,#a52714,64937.63584639574,10.757,occupied_after_24_02_2022
2023-07-02 18:22:28 UTC,#bcaaa4,907.6956078872844,0.15,unspecified
2023-07-02 18:22:28 UTC,#0f9d58,43119.66135691721,7.143,liberated
2023-07-02 18:22:28 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-07-02 18:22:28 UTC,#880e4f,43969.80704714797,7.283,occupied_to_24_02_2022
2023-07-02 18:22:28 UTC,#a52714,64936.95659203017,10.756,occupied_after_24_02_2022
2023-07-03 20:20:04 UTC,#bcaaa4,905.9626672620492,0.15,unspecified
2023-07-03 20:20:04 UTC,#0f9d58,43121.43583980097,7.143,liberated
2023-07-03 20:20:04 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-07-03 20:20:04 UTC,#880e4f,43969.80704714797,7.283,occupied_to_24_02_2022
2023-07-03 20:20:04 UTC,#a52714,64937.71716014841,10.757,occupied_after_24_02_2022
2023-07-04 19:28:01 UTC,#bcaaa4,909.8297684364908,0.151,unspecified
2023-07-04 19:28:01 UTC,#0f9d58,43122.14946870845,7.143,liberated
2023-07-04 19:28:01 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-07-04 19:28:01 UTC,#880e4f,43969.80704714797,7.283,occupied_to_24_02_2022
2023-07-04 19:28:01 UTC,#a52714,64933.144615631136,10.756,occupied_after_24_02_2022
2023-07-05 01:52:59 UTC,#bcaaa4,912.55123459489,0.151,unspecified
2023-07-05 01:52:59 UTC,#0f9d58,43123.64436196352,7.143,liberated
2023-07-05 01:52:59 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-07-05 01:52:59 UTC,#880e4f,43969.80704714797,7.283,occupied_to_24_02_2022
2023-07-05 01:52:59 UTC,#a52714,64927.95464265353,10.755,occupied_after_24_02_2022
2023-07-06 17:24:40 UTC,#bcaaa4,910.225391567242,0.151,unspecified
2023-07-06 17:24:40 UTC,#0f9d58,43127.632735343286,7.144,liberated
2023-07-06 17:24:40 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-07-06 17:24:40 UTC,#880e4f,43972.27847378602,7.284,occupied_to_24_02_2022
2023-07-06 17:24:40 UTC,#a52714,64923.68239856589,10.754,occupied_after_24_02_2022
2023-07-07 20:04:58 UTC,#bcaaa4,916.7469680009632,0.152,unspecified
2023-07-07 20:04:58 UTC,#0f9d58,43130.5282101157,7.144,liberated
2023-07-07 20:04:58 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-07-07 20:04:58 UTC,#880e4f,43972.27847378602,7.284,occupied_to_24_02_2022
2023-07-07 20:04:58 UTC,#a52714,64914.26534735962,10.753,occupied_after_24_02_2022
2023-07-08 11:16:35 UTC,#bcaaa4,914.9586646558096,0.152,unspecified
2023-07-08 11:16:35 UTC,#0f9d58,43146.55301600037,7.147,liberated
2023-07-08 11:16:35 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-07-08 11:16:35 UTC,#880e4f,43988.314699026545,7.286,occupied_to_24_02_2022
2023-07-08 11:16:35 UTC,#a52714,64883.99908898159,10.748,occupied_after_24_02_2022
2023-07-09 19:02:48 UTC,#bcaaa4,915.5495932721592,0.152,unspecified
2023-07-09 19:02:48 UTC,#0f9d58,43144.679722614805,7.147,liberated
2023-07-09 19:02:48 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-07-09 19:02:48 UTC,#880e4f,43988.314699026545,7.286,occupied_to_24_02_2022
2023-07-09 19:02:48 UTC,#a52714,64885.28145375095,10.748,occupied_after_24_02_2022
2023-07-10 16:26:13 UTC,#bcaaa4,909.5273200148042,0.151,unspecified
2023-07-10 16:26:13 UTC,#0f9d58,43145.92156674882,7.147,liberated
2023-07-10 16:26:13 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-07-10 16:26:13 UTC,#880e4f,43978.885171828544,7.285,occupied_to_24_02_2022
2023-07-10 16:26:13 UTC,#a52714,64896.922192256934,10.75,occupied_after_24_02_2022
2023-07-11 19:36:33 UTC,#bcaaa4,902.866715525434,0.15,unspecified
2023-07-11 19:36:33 UTC,#0f9d58,43157.389330059224,7.149,liberated
2023-07-11 19:36:33 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-07-11 19:36:33 UTC,#880e4f,43978.885171828544,7.285,occupied_to_24_02_2022
2023-07-11 19:36:33 UTC,#a52714,64892.115033436065,10.749,occupied_after_24_02_2022
2023-07-13 11:12:42 UTC,#bcaaa4,902.4585744402928,0.149,unspecified
2023-07-13 11:12:42 UTC,#0f9d58,43159.694683785114,7.149,liberated
2023-07-13 11:12:42 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-07-13 11:12:42 UTC,#880e4f,43978.885171828544,7.285,occupied_to_24_02_2022
2023-07-13 11:12:42 UTC,#a52714,64890.217820795246,10.749,occupied_after_24_02_2022
2023-07-14 11:24:15 UTC,#bcaaa4,896.5240719152806,0.149,unspecified
2023-07-14 11:24:15 UTC,#0f9d58,43187.53560895844,7.154,liberated
2023-07-14 11:24:15 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-07-14 11:24:15 UTC,#880e4f,43978.885171828544,7.285,occupied_to_24_02_2022
2023-07-14 11:24:15 UTC,#a52714,64887.01774398223,10.748,occupied_after_24_02_2022
2023-07-15 14:36:39 UTC,#bcaaa4,898.2865947231188,0.149,unspecified
2023-07-15 14:36:39 UTC,#0f9d58,43189.435675415785,7.154,liberated
2023-07-15 14:36:39 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-07-15 14:36:39 UTC,#880e4f,43978.885171828544,7.285,occupied_to_24_02_2022
2023-07-15 14:36:39 UTC,#a52714,64884.11350830538,10.748,occupied_after_24_02_2022
2023-07-16 17:13:32 UTC,#bcaaa4,895.8117770419893,0.148,unspecified
2023-07-16 17:13:32 UTC,#0f9d58,43187.77765245992,7.154,liberated
2023-07-16 17:13:32 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-07-16 17:13:32 UTC,#880e4f,43978.885171828544,7.285,occupied_to_24_02_2022
2023-07-16 17:13:32 UTC,#a52714,64889.22051551741,10.749,occupied_after_24_02_2022
2023-07-17 19:28:43 UTC,#bcaaa4,900.9053615642716,0.149,unspecified
2023-07-17 19:28:43 UTC,#0f9d58,43187.77592449177,7.154,liberated
2023-07-17 19:28:43 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-07-17 19:28:43 UTC,#880e4f,43978.88475062951,7.285,occupied_to_24_02_2022
2023-07-17 19:28:43 UTC,#a52714,64884.126954936815,10.748,occupied_after_24_02_2022
2023-07-17 22:05:20 UTC,#bcaaa4,905.208519843298,0.15,unspecified
2023-07-17 22:05:20 UTC,#0f9d58,43186.17366789143,7.154,liberated
2023-07-17 22:05:20 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-07-17 22:05:20 UTC,#880e4f,43978.885171828544,7.285,occupied_to_24_02_2022
2023-07-17 22:05:20 UTC,#a52714,64881.44358425481,10.747,occupied_after_24_02_2022
2023-07-18 22:22:13 UTC,#bcaaa4,900.900831074675,0.149,unspecified
2023-07-18 22:22:13 UTC,#0f9d58,43195.12411759124,7.155,liberated
2023-07-18 22:22:13 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-07-18 22:22:13 UTC,#880e4f,43978.885171828544,7.285,occupied_to_24_02_2022
2023-07-18 22:22:13 UTC,#a52714,64877.792125632586,10.747,occupied_after_24_02_2022
2023-07-20 12:37:13 UTC,#bcaaa4,900.2785547204262,0.149,unspecified
2023-07-20 12:37:13 UTC,#0f9d58,43194.363576637705,7.155,liberated
2023-07-20 12:37:13 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-07-20 12:37:13 UTC,#880e4f,43978.885171828544,7.285,occupied_to_24_02_2022
2023-07-20 12:37:13 UTC,#a52714,64879.979731227344,10.747,occupied_after_24_02_2022
2023-07-21 19:46:52 UTC,#bcaaa4,899.1625534477716,0.149,unspecified
2023-07-21 19:46:52 UTC,#0f9d58,43190.39724300434,7.154,liberated
2023-07-21 19:46:52 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-07-21 19:46:52 UTC,#880e4f,43978.885171828544,7.285,occupied_to_24_02_2022
2023-07-21 19:46:52 UTC,#a52714,64884.843407061904,10.748,occupied_after_24_02_2022
2023-07-22 18:17:44 UTC,#bcaaa4,900.3352023221561,0.149,unspecified
2023-07-22 18:17:44 UTC,#0f9d58,43190.9156266319,7.154,liberated
2023-07-22 18:17:44 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-07-22 18:17:44 UTC,#880e4f,43978.88475062951,7.285,occupied_to_24_02_2022
2023-07-22 18:17:44 UTC,#a52714,64883.16118214027,10.748,occupied_after_24_02_2022
2023-07-23 05:53:54 UTC,#bcaaa4,899.6849910449056,0.149,unspecified
2023-07-23 05:53:54 UTC,#0f9d58,43174.13482873675,7.152,liberated
2023-07-23 05:53:54 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-07-23 05:53:54 UTC,#880e4f,43978.885171828544,7.285,occupied_to_24_02_2022
2023-07-23 05:53:54 UTC,#a52714,64900.583653411,10.75,occupied_after_24_02_2022
2023-07-24 14:45:22 UTC,#bcaaa4,911.8284212050852,0.151,unspecified
2023-07-24 14:45:22 UTC,#0f9d58,43173.79064821909,7.152,liberated
2023-07-24 14:45:22 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-07-24 14:45:22 UTC,#880e4f,43978.885171828544,7.285,occupied_to_24_02_2022
2023-07-24 14:45:22 UTC,#a52714,64888.78734200769,10.749,occupied_after_24_02_2022
2023-07-25 16:34:08 UTC,#bcaaa4,901.8250799528984,0.149,unspecified
2023-07-25 16:34:08 UTC,#0f9d58,43143.1236174328,7.146,liberated
2023-07-25 16:34:08 UTC,#ff5252,139991.51379848277,23.189,other_territories
2023-07-25 16:34:08 UTC,#880e4f,43978.885171828544,7.285,occupied_to_24_02_2022
2023-07-25 16:34:08 UTC,#a52714,64929.46775928808,10.755,occupied_after_24_02_2022
2023-07-26 13:31:34 UTC,#bcaaa4,911.9226141990226,0.151,unspecified
2023-07-26 13:31:34 UTC,#0f9d58,43153.496001555846,7.148,liberated
2023-07-26 13:31:34 UTC,#ff5252,139991.51379848277,23.189,other_territories
